# Program:featureCounts v1.6.3; Command:"featureCounts" "-a" "chr16.gff" "-p" "-t" "gene" "-g" "gene_id" "-o" "chr16_feature_counts_out.tsv" "-T" "12" "--primary" "Gambusia_2Female_chr16_DNA.bam" "Gambusia_2Female_chr16_RNA.bam" "Gambusia_3Female_chr16_DNA.bam" "Gambusia_3Female_chr16_RNA.bam" "Gambusia_4Female_chr16_DNA.bam" "Gambusia_4Female_chr16_RNA.bam" "Gambusia_6Male_chr16_DNA.bam" "Gambusia_6Male_chr16_RNA.bam" "Gambusia_7Male_chr16_DNA.bam" "Gambusia_7Male_chr16_RNA.bam" "Gambusia_8Male_chr16_DNA.bam" "Gambusia_8Male_chr16_RNA.bam" "latipinna_1Female_chr16_DNA.bam" "latipinna_1Female_chr16_RNA.bam" "latipinna_2Female_chr16_DNA.bam" "latipinna_2Female_chr16_RNA.bam" "latipinna_3Male_chr16_DNA.bam" "latipinna_3Male_chr16_RNA.bam" "latipinna_4Male_chr16_DNA.bam" "latipinna_4Male_chr16_RNA.bam" "latipinna_6Female_chr16_DNA.bam" "latipinna_6Female_chr16_RNA.bam" "latipinna_7Male_chr16_DNA.bam" "latipinna_7Male_chr16_RNA.bam" "picta_1Female_chr16_DNA.bam" "picta_1Female_chr16_RNA.bam" "picta_2Female_chr16_DNA.bam" "picta_2Female_chr16_RNA.bam" "picta_3Male_chr16_DNA.bam" "picta_3Male_chr16_RNA.bam" "picta_4Female_chr16_DNA.bam" "picta_4Female_chr16_RNA.bam" "picta_5Male_chr16_DNA.bam" "picta_5Male_chr16_RNA.bam" "picta_6Male_chr16_DNA.bam" "picta_6Male_chr16_RNA.bam" "reticulata_Female_01_lab_chr16_RNA.bam" "reticulata_Female_04_lab_chr16_DNA.bam" "reticulata_Female_04_lab_chr16_RNA.bam" "reticulata_Female_07_lab_chr16_DNA.bam" "reticulata_Female_07_lab_chr16_RNA.bam" "reticulata_Female_13_lab_chr16_RNA.bam" "reticulata_Male_02_lab_chr16_RNA.bam" "reticulata_Male_05_lab_chr16_RNA.bam" "reticulata_Male_06_lab_chr16_RNA.bam" "reticulata_Male_08_lab_chr16_DNA.bam" "reticulata_Male_08_lab_chr16_RNA.bam" "reticulata_Male_09_lab_chr16_RNA.bam" "reticulata_Male_11_lab_chr16_DNA.bam" "reticulata_Male_11_lab_chr16_RNA.bam" "reticulata_Male_12_lab_chr16_RNA.bam" "reticulata_Male_14_lab_chr16_RNA.bam" "reticulata_Male_15_lab_chr16_RNA.bam" "reticulata_Male_17_lab_chr16_RNA.bam" "reticulata_Male_18_lab_chr16_RNA.bam" "reticulata_Male_J001_Aripo_high_chr16_DNA.bam" "reticulata_Male_J003_Aripo_high_chr16_DNA.bam" "reticulata_Male_J004_Aripo_high_chr16_DNA.bam" "reticulata_Male_J005_Aripo_high_chr16_DNA.bam" "reticulata_Male_J012_Yarra_low_chr16_DNA.bam" "reticulata_Male_J013_Yarra_low_chr16_DNA.bam" "reticulata_Male_J014_Yarra_low_chr16_DNA.bam" "reticulata_Male_J015_Yarra_low_chr16_DNA.bam" "reticulata_Male_J016_Quare_high_chr16_DNA.bam" "reticulata_Male_J017_Quare_high_chr16_DNA.bam" "reticulata_Male_J019_Quare_high_chr16_DNA.bam" "reticulata_Male_J020_Quare_high_chr16_DNA.bam" "reticulata_Male_J032_Aripo_low_chr16_DNA.bam" "reticulata_Male_J033_Aripo_low_chr16_DNA.bam" "reticulata_Male_J034_Aripo_low_chr16_DNA.bam" "reticulata_Male_J035_Aripo_low_chr16_DNA.bam" "reticulata_Male_J041_Yarra_high_chr16_DNA.bam" "reticulata_Male_J042_Yarra_high_chr16_DNA.bam" "reticulata_Male_J043_Yarra_high_chr16_DNA.bam" "reticulata_Male_J044_Yarra_high_chr16_DNA.bam" "reticulata_Male_J051_Quare_low_chr16_DNA.bam" "reticulata_Male_J052_Quare_low_chr16_DNA.bam" "reticulata_Male_J053_Quare_low_chr16_DNA.bam" "reticulata_Male_J054_Quare_low_chr16_DNA.bam" "wingei_Female_013_chr16_DNA.bam" "wingei_Female_013_chr16_RNA.bam" "wingei_Female_014_chr16_DNA.bam" "wingei_Female_014_chr16_RNA.bam" "wingei_Female_015_chr16_DNA.bam" "wingei_Female_015_chr16_RNA.bam" "wingei_Male_005_chr16_DNA.bam" "wingei_Male_005_chr16_RNA.bam" "wingei_Male_006_chr16_DNA.bam" "wingei_Male_006_chr16_RNA.bam" "wingei_Male_007_chr16_DNA.bam" "wingei_Male_007_chr16_RNA.bam" 
Geneid	Chr	Start	End	Strand	Length	Gambusia_2Female_chr16_DNA.bam	Gambusia_2Female_chr16_RNA.bam	Gambusia_3Female_chr16_DNA.bam	Gambusia_3Female_chr16_RNA.bam	Gambusia_4Female_chr16_DNA.bam	Gambusia_4Female_chr16_RNA.bam	Gambusia_6Male_chr16_DNA.bam	Gambusia_6Male_chr16_RNA.bam	Gambusia_7Male_chr16_DNA.bam	Gambusia_7Male_chr16_RNA.bam	Gambusia_8Male_chr16_DNA.bam	Gambusia_8Male_chr16_RNA.bam	latipinna_1Female_chr16_DNA.bam	latipinna_1Female_chr16_RNA.bam	latipinna_2Female_chr16_DNA.bam	latipinna_2Female_chr16_RNA.bam	latipinna_3Male_chr16_DNA.bam	latipinna_3Male_chr16_RNA.bam	latipinna_4Male_chr16_DNA.bam	latipinna_4Male_chr16_RNA.bam	latipinna_6Female_chr16_DNA.bam	latipinna_6Female_chr16_RNA.bam	latipinna_7Male_chr16_DNA.bam	latipinna_7Male_chr16_RNA.bam	picta_1Female_chr16_DNA.bam	picta_1Female_chr16_RNA.bam	picta_2Female_chr16_DNA.bam	picta_2Female_chr16_RNA.bam	picta_3Male_chr16_DNA.bam	picta_3Male_chr16_RNA.bam	picta_4Female_chr16_DNA.bam	picta_4Female_chr16_RNA.bam	picta_5Male_chr16_DNA.bam	picta_5Male_chr16_RNA.bam	picta_6Male_chr16_DNA.bam	picta_6Male_chr16_RNA.bam	reticulata_Female_01_lab_chr16_RNA.bam	reticulata_Female_04_lab_chr16_DNA.bam	reticulata_Female_04_lab_chr16_RNA.bam	reticulata_Female_07_lab_chr16_DNA.bam	reticulata_Female_07_lab_chr16_RNA.bam	reticulata_Female_13_lab_chr16_RNA.bam	reticulata_Male_02_lab_chr16_RNA.bam	reticulata_Male_05_lab_chr16_RNA.bam	reticulata_Male_06_lab_chr16_RNA.bam	reticulata_Male_08_lab_chr16_DNA.bam	reticulata_Male_08_lab_chr16_RNA.bam	reticulata_Male_09_lab_chr16_RNA.bam	reticulata_Male_11_lab_chr16_DNA.bam	reticulata_Male_11_lab_chr16_RNA.bam	reticulata_Male_12_lab_chr16_RNA.bam	reticulata_Male_14_lab_chr16_RNA.bam	reticulata_Male_15_lab_chr16_RNA.bam	reticulata_Male_17_lab_chr16_RNA.bam	reticulata_Male_18_lab_chr16_RNA.bam	reticulata_Male_J001_Aripo_high_chr16_DNA.bam	reticulata_Male_J003_Aripo_high_chr16_DNA.bam	reticulata_Male_J004_Aripo_high_chr16_DNA.bam	reticulata_Male_J005_Aripo_high_chr16_DNA.bam	reticulata_Male_J012_Yarra_low_chr16_DNA.bam	reticulata_Male_J013_Yarra_low_chr16_DNA.bam	reticulata_Male_J014_Yarra_low_chr16_DNA.bam	reticulata_Male_J015_Yarra_low_chr16_DNA.bam	reticulata_Male_J016_Quare_high_chr16_DNA.bam	reticulata_Male_J017_Quare_high_chr16_DNA.bam	reticulata_Male_J019_Quare_high_chr16_DNA.bam	reticulata_Male_J020_Quare_high_chr16_DNA.bam	reticulata_Male_J032_Aripo_low_chr16_DNA.bam	reticulata_Male_J033_Aripo_low_chr16_DNA.bam	reticulata_Male_J034_Aripo_low_chr16_DNA.bam	reticulata_Male_J035_Aripo_low_chr16_DNA.bam	reticulata_Male_J041_Yarra_high_chr16_DNA.bam	reticulata_Male_J042_Yarra_high_chr16_DNA.bam	reticulata_Male_J043_Yarra_high_chr16_DNA.bam	reticulata_Male_J044_Yarra_high_chr16_DNA.bam	reticulata_Male_J051_Quare_low_chr16_DNA.bam	reticulata_Male_J052_Quare_low_chr16_DNA.bam	reticulata_Male_J053_Quare_low_chr16_DNA.bam	reticulata_Male_J054_Quare_low_chr16_DNA.bam	wingei_Female_013_chr16_DNA.bam	wingei_Female_013_chr16_RNA.bam	wingei_Female_014_chr16_DNA.bam	wingei_Female_014_chr16_RNA.bam	wingei_Female_015_chr16_DNA.bam	wingei_Female_015_chr16_RNA.bam	wingei_Male_005_chr16_DNA.bam	wingei_Male_005_chr16_RNA.bam	wingei_Male_006_chr16_DNA.bam	wingei_Male_006_chr16_RNA.bam	wingei_Male_007_chr16_DNA.bam	wingei_Male_007_chr16_RNA.bam
ENSXMAG00000029657	16	42603	139853	+	97251	31812	1482	26410	1017	35974	1112	37642	0	34692	1299	37908	2280	31811	0	31984	794	31117	964	31224	921	31207	783	32558	1076	39948	648	35658	791	34472	1113	34134	745	34946	935	34782	1117	523	15503	978	16064	793	712	857	853	895	15593	847	1177	16126	1360	1009	1082	1109	976	1300	11883	9477	9957	12969	12018	13276	9991	9436	11940	11365	12117	10077	12679	11579	11095	10807	12825	12232	8882	9568	9651	11825	10362	14997	17742	1174	16625	1182	16253	871	16202	1584	17404	1744	17442	0
ENSXMAG00000025554	16	151826	160811	+	8986	3358	2435	2884	1193	3209	1819	3404	0	3030	2164	3582	1547	3355	0	3500	1913	3533	1319	3492	1265	3845	994	3571	1601	3927	706	3549	956	3394	2488	3324	857	3460	2682	3426	2288	664	1361	1191	1360	896	821	893	810	1024	1260	1014	1410	1411	931	1192	1059	1060	1020	1046	957	809	848	1074	982	1096	890	805	944	926	1026	826	1084	914	913	868	1063	996	713	752	787	1001	895	1238	1365	568	1302	661	1264	813	1335	1422	1394	1453	1400	0
ENSXMAG00000012789	16	163746	183262	+	19517	5218	3676	4694	2315	5432	2975	5475	0	5366	2234	6333	3314	6021	0	6201	1493	5927	2649	5998	2052	6251	2008	6410	1729	5233	1541	5000	1582	4740	2853	4813	1595	4868	2948	4824	2975	1358	2239	3317	2215	1707	2088	2022	1580	2541	2160	2398	3881	2304	2276	3174	2199	2760	2124	2367	1591	1513	1348	1766	1744	1858	1504	1299	1706	1648	1745	1412	1867	1612	1617	1542	1817	1665	1225	1371	1293	1645	1477	2163	2585	1735	2359	1976	2140	2131	2362	3770	2491	4543	2446	0
ENSXMAG00000026438	16	182397	213540	+	31144	8961	142	8844	73	11434	77	11353	0	10556	94	10396	57	35110	0	34247	195	33371	270	34170	257	31565	321	35695	321	13598	67	12724	109	12503	150	12707	76	13075	146	12748	155	37	16112	106	16585	67	80	96	66	99	16234	101	176	16751	99	138	94	111	129	99	12056	9831	9884	13313	12685	13972	10757	10016	12636	11584	12549	10287	13448	12253	11229	11375	13321	11997	9171	10229	9692	12434	10242	15129	25283	85	23899	84	23174	85	24024	238	25075	232	25267	0
ENSXMAG00000001780	16	236146	239992	+	3847	2293	624	1996	338	2325	528	2280	0	2101	595	2378	568	1757	0	1843	600	1805	550	1752	533	2085	402	1929	612	2151	399	1986	550	1562	1291	1709	409	1849	1191	1875	1040	141	594	285	597	194	240	218	210	266	617	269	406	605	298	288	299	374	283	269	421	380	385	430	472	484	364	328	427	384	471	364	472	431	420	390	459	457	336	349	368	436	382	507	463	176	472	151	483	171	442	314	447	331	392	0
ENSXMAG00000027365	16	251793	284051	+	32259	5675	57	4974	62	5613	205	5634	0	5448	65	5957	60	8631	0	9122	83	8988	178	8616	435	9647	88	8739	82	7951	35	7451	136	6908	224	7080	72	6974	154	7016	128	65	2622	92	2633	56	88	107	131	422	2704	115	388	2743	186	189	176	139	119	166	2032	1586	1706	2114	2001	2234	1709	1718	2072	1911	2014	1717	2227	2072	1871	1991	2211	2091	1565	1644	1565	2007	1732	2650	2637	104	2487	123	2682	128	2491	85	2665	157	2747	0
ENSXMAG00000027927	16	253088	259402	+	6315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSXMAG00000026544	16	262435	271383	+	8949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSXMAG00000023512	16	267179	269672	+	2494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSXMAG00000002905	16	286267	288786	-	2520	1144	12016	966	7180	1142	10125	1245	0	1108	13328	1256	14557	1198	0	1207	15706	1221	13737	1093	12546	1349	10296	1244	17308	1123	6952	1103	11147	926	17669	957	9757	871	19514	922	17382	6660	332	9187	347	5274	5621	6302	6179	9695	382	7473	10573	371	5363	7383	6175	6280	8727	5607	267	229	228	261	281	311	247	231	294	263	288	203	296	246	269	241	305	255	219	229	217	269	238	332	297	8364	275	12222	263	7888	268	9146	277	8906	324	0
ENSXMAG00000007602	16	297265	303092	+	5828	2368	518	2028	265	2140	468	2216	0	2098	544	2342	686	2491	0	2623	792	2716	582	2462	681	2911	345	2733	915	6089	238	5125	452	4561	953	4231	272	3905	1045	4281	854	237	970	372	1109	221	261	389	335	531	1209	388	611	837	396	475	449	529	364	432	1150	1193	1103	1505	1299	887	683	681	876	678	905	696	1174	802	1014	993	1011	828	682	737	661	833	665	909	706	180	646	224	786	234	616	338	697	443	624	0
ENSXMAG00000023728	16	319327	322250	+	2924	2534	36	1962	28	2097	37	2070	0	1959	48	2276	30	1749	0	2098	33	2138	42	1858	66	2606	28	2181	32	2049	0	1839	12	1380	5	1518	3	1467	6	1549	6	13	422	26	453	26	9	17	20	20	475	17	30	468	29	22	15	22	16	20	291	262	277	331	326	353	251	260	354	335	332	288	355	321	312	291	391	307	237	274	233	272	271	360	343	13	281	23	333	38	259	43	262	50	254	0
ENSXMAG00000025361	16	327655	332669	-	5015	1018	252	835	149	817	211	940	0	759	310	917	231	1065	0	1115	923	1127	634	1101	592	1219	555	1170	1092	545	3	461	242	496	5	463	6	540	3	498	5	166	419	248	349	229	164	144	178	262	363	230	292	339	203	168	159	207	289	153	264	218	231	293	274	306	235	196	236	246	275	212	281	241	245	257	310	268	201	231	182	233	201	293	197	211	168	201	189	178	175	241	182	266	166	0
ENSXMAG00000024813	16	332382	341760	+	9379	3778	55	3004	40	3262	39	3224	0	3005	60	3519	38	3323	0	3546	117	3642	135	3431	99	4306	121	3832	226	3820	55	3495	73	3363	130	3308	80	3175	14	3159	150	29	1520	50	1512	20	31	20	24	31	1650	37	38	1573	29	35	35	28	23	32	1065	893	932	1187	1172	1160	904	913	1159	1082	1185	971	1181	1113	1060	1027	1284	1128	872	919	916	1156	1043	1433	1053	22	1009	29	985	34	903	67	950	60	954	0
ENSXMAG00000000119	16	343407	352430	+	9024	4071	356	3349	196	3704	200	3939	0	3126	319	3987	267	2385	0	2555	673	2724	524	2429	585	3271	293	2661	697	2997	280	2695	514	2006	797	2248	424	2092	1065	2151	828	406	775	524	769	310	378	401	452	598	762	513	565	797	606	542	577	574	490	548	574	465	461	635	573	573	462	447	577	609	555	470	601	519	500	514	670	598	462	454	477	571	502	714	565	484	522	780	619	560	558	907	593	734	550	0
ENSXMAG00000028119	16	346915	348192	-	1278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSXMAG00000029207	16	355334	358755	-	3422	1929	432	1578	379	1714	500	1746	0	1619	489	1876	356	1040	0	1175	172	1192	248	1085	270	1267	160	1129	196	1143	274	1087	370	886	432	944	350	784	541	939	453	457	271	668	319	521	499	658	540	1003	302	747	1084	313	547	941	973	855	668	828	187	154	165	259	203	259	199	175	230	226	229	201	195	188	213	180	229	207	156	192	186	239	212	284	292	294	312	385	286	359	235	566	272	631	266	0
ENSXMAG00000030046	16	362207	373096	-	10890	2307	24	1924	19	2081	18	2249	0	2004	34	2378	94	3134	0	2898	91	3323	181	2781	484	3366	79	3260	70	2571	59	2233	245	2015	243	2074	88	1975	242	2053	253	929	647	1475	963	764	959	442	798	1680	716	558	1926	873	654	792	660	821	863	833	718	527	479	673	689	703	468	412	469	546	749	495	726	633	619	603	713	650	444	512	453	588	498	730	631	691	648	790	611	746	502	1230	534	1367	549	0
