# Program:featureCounts v1.6.3; Command:"featureCounts" "-a" "chr2.gff" "-p" "-t" "gene" "-g" "gene_id" "-o" "chr2_feature_counts_out.tsv" "-T" "12" "--primary" "Gambusia_2Female_chr2_DNA.bam" "Gambusia_2Female_chr2_RNA.bam" "Gambusia_3Female_chr2_DNA.bam" "Gambusia_3Female_chr2_RNA.bam" "Gambusia_4Female_chr2_DNA.bam" "Gambusia_4Female_chr2_RNA.bam" "Gambusia_6Male_chr2_DNA.bam" "Gambusia_6Male_chr2_RNA.bam" "Gambusia_7Male_chr2_DNA.bam" "Gambusia_7Male_chr2_RNA.bam" "Gambusia_8Male_chr2_DNA.bam" "Gambusia_8Male_chr2_RNA.bam" "latipinna_1Female_chr2_DNA.bam" "latipinna_1Female_chr2_RNA.bam" "latipinna_2Female_chr2_DNA.bam" "latipinna_2Female_chr2_RNA.bam" "latipinna_3Male_chr2_DNA.bam" "latipinna_3Male_chr2_RNA.bam" "latipinna_4Male_chr2_DNA.bam" "latipinna_4Male_chr2_RNA.bam" "latipinna_6Female_chr2_DNA.bam" "latipinna_6Female_chr2_RNA.bam" "latipinna_7Male_chr2_DNA.bam" "latipinna_7Male_chr2_RNA.bam" "picta_1Female_chr2_DNA.bam" "picta_1Female_chr2_RNA.bam" "picta_2Female_chr2_DNA.bam" "picta_2Female_chr2_RNA.bam" "picta_3Male_chr2_DNA.bam" "picta_3Male_chr2_RNA.bam" "picta_4Female_chr2_DNA.bam" "picta_4Female_chr2_RNA.bam" "picta_5Male_chr2_DNA.bam" "picta_5Male_chr2_RNA.bam" "picta_6Male_chr2_DNA.bam" "picta_6Male_chr2_RNA.bam" "reticulata_Female_01_lab_chr2_RNA.bam" "reticulata_Female_04_lab_chr2_DNA.bam" "reticulata_Female_04_lab_chr2_RNA.bam" "reticulata_Female_07_lab_chr2_DNA.bam" "reticulata_Female_07_lab_chr2_RNA.bam" "reticulata_Female_13_lab_chr2_RNA.bam" "reticulata_Male_02_lab_chr2_RNA.bam" "reticulata_Male_05_lab_chr2_RNA.bam" "reticulata_Male_06_lab_chr2_RNA.bam" "reticulata_Male_08_lab_chr2_DNA.bam" "reticulata_Male_08_lab_chr2_RNA.bam" "reticulata_Male_09_lab_chr2_RNA.bam" "reticulata_Male_11_lab_chr2_DNA.bam" "reticulata_Male_11_lab_chr2_RNA.bam" "reticulata_Male_12_lab_chr2_RNA.bam" "reticulata_Male_14_lab_chr2_RNA.bam" "reticulata_Male_15_lab_chr2_RNA.bam" "reticulata_Male_17_lab_chr2_RNA.bam" "reticulata_Male_18_lab_chr2_RNA.bam" "reticulata_Male_J001_Aripo_high_chr2_DNA.bam" "reticulata_Male_J003_Aripo_high_chr2_DNA.bam" "reticulata_Male_J004_Aripo_high_chr2_DNA.bam" "reticulata_Male_J005_Aripo_high_chr2_DNA.bam" "reticulata_Male_J012_Yarra_low_chr2_DNA.bam" "reticulata_Male_J013_Yarra_low_chr2_DNA.bam" "reticulata_Male_J014_Yarra_low_chr2_DNA.bam" "reticulata_Male_J015_Yarra_low_chr2_DNA.bam" "reticulata_Male_J016_Quare_high_chr2_DNA.bam" "reticulata_Male_J017_Quare_high_chr2_DNA.bam" "reticulata_Male_J019_Quare_high_chr2_DNA.bam" "reticulata_Male_J020_Quare_high_chr2_DNA.bam" "reticulata_Male_J032_Aripo_low_chr2_DNA.bam" "reticulata_Male_J033_Aripo_low_chr2_DNA.bam" "reticulata_Male_J034_Aripo_low_chr2_DNA.bam" "reticulata_Male_J035_Aripo_low_chr2_DNA.bam" "reticulata_Male_J041_Yarra_high_chr2_DNA.bam" "reticulata_Male_J042_Yarra_high_chr2_DNA.bam" "reticulata_Male_J043_Yarra_high_chr2_DNA.bam" "reticulata_Male_J044_Yarra_high_chr2_DNA.bam" "reticulata_Male_J051_Quare_low_chr2_DNA.bam" "reticulata_Male_J052_Quare_low_chr2_DNA.bam" "reticulata_Male_J053_Quare_low_chr2_DNA.bam" "reticulata_Male_J054_Quare_low_chr2_DNA.bam" "wingei_Female_013_chr2_DNA.bam" "wingei_Female_013_chr2_RNA.bam" "wingei_Female_014_chr2_DNA.bam" "wingei_Female_014_chr2_RNA.bam" "wingei_Female_015_chr2_DNA.bam" "wingei_Female_015_chr2_RNA.bam" "wingei_Male_005_chr2_DNA.bam" "wingei_Male_005_chr2_RNA.bam" "wingei_Male_006_chr2_DNA.bam" "wingei_Male_006_chr2_RNA.bam" "wingei_Male_007_chr2_DNA.bam" "wingei_Male_007_chr2_RNA.bam" 
Geneid	Chr	Start	End	Strand	Length	Gambusia_2Female_chr2_DNA.bam	Gambusia_2Female_chr2_RNA.bam	Gambusia_3Female_chr2_DNA.bam	Gambusia_3Female_chr2_RNA.bam	Gambusia_4Female_chr2_DNA.bam	Gambusia_4Female_chr2_RNA.bam	Gambusia_6Male_chr2_DNA.bam	Gambusia_6Male_chr2_RNA.bam	Gambusia_7Male_chr2_DNA.bam	Gambusia_7Male_chr2_RNA.bam	Gambusia_8Male_chr2_DNA.bam	Gambusia_8Male_chr2_RNA.bam	latipinna_1Female_chr2_DNA.bam	latipinna_1Female_chr2_RNA.bam	latipinna_2Female_chr2_DNA.bam	latipinna_2Female_chr2_RNA.bam	latipinna_3Male_chr2_DNA.bam	latipinna_3Male_chr2_RNA.bam	latipinna_4Male_chr2_DNA.bam	latipinna_4Male_chr2_RNA.bam	latipinna_6Female_chr2_DNA.bam	latipinna_6Female_chr2_RNA.bam	latipinna_7Male_chr2_DNA.bam	latipinna_7Male_chr2_RNA.bam	picta_1Female_chr2_DNA.bam	picta_1Female_chr2_RNA.bam	picta_2Female_chr2_DNA.bam	picta_2Female_chr2_RNA.bam	picta_3Male_chr2_DNA.bam	picta_3Male_chr2_RNA.bam	picta_4Female_chr2_DNA.bam	picta_4Female_chr2_RNA.bam	picta_5Male_chr2_DNA.bam	picta_5Male_chr2_RNA.bam	picta_6Male_chr2_DNA.bam	picta_6Male_chr2_RNA.bam	reticulata_Female_01_lab_chr2_RNA.bam	reticulata_Female_04_lab_chr2_DNA.bam	reticulata_Female_04_lab_chr2_RNA.bam	reticulata_Female_07_lab_chr2_DNA.bam	reticulata_Female_07_lab_chr2_RNA.bam	reticulata_Female_13_lab_chr2_RNA.bam	reticulata_Male_02_lab_chr2_RNA.bam	reticulata_Male_05_lab_chr2_RNA.bam	reticulata_Male_06_lab_chr2_RNA.bam	reticulata_Male_08_lab_chr2_DNA.bam	reticulata_Male_08_lab_chr2_RNA.bam	reticulata_Male_09_lab_chr2_RNA.bam	reticulata_Male_11_lab_chr2_DNA.bam	reticulata_Male_11_lab_chr2_RNA.bam	reticulata_Male_12_lab_chr2_RNA.bam	reticulata_Male_14_lab_chr2_RNA.bam	reticulata_Male_15_lab_chr2_RNA.bam	reticulata_Male_17_lab_chr2_RNA.bam	reticulata_Male_18_lab_chr2_RNA.bam	reticulata_Male_J001_Aripo_high_chr2_DNA.bam	reticulata_Male_J003_Aripo_high_chr2_DNA.bam	reticulata_Male_J004_Aripo_high_chr2_DNA.bam	reticulata_Male_J005_Aripo_high_chr2_DNA.bam	reticulata_Male_J012_Yarra_low_chr2_DNA.bam	reticulata_Male_J013_Yarra_low_chr2_DNA.bam	reticulata_Male_J014_Yarra_low_chr2_DNA.bam	reticulata_Male_J015_Yarra_low_chr2_DNA.bam	reticulata_Male_J016_Quare_high_chr2_DNA.bam	reticulata_Male_J017_Quare_high_chr2_DNA.bam	reticulata_Male_J019_Quare_high_chr2_DNA.bam	reticulata_Male_J020_Quare_high_chr2_DNA.bam	reticulata_Male_J032_Aripo_low_chr2_DNA.bam	reticulata_Male_J033_Aripo_low_chr2_DNA.bam	reticulata_Male_J034_Aripo_low_chr2_DNA.bam	reticulata_Male_J035_Aripo_low_chr2_DNA.bam	reticulata_Male_J041_Yarra_high_chr2_DNA.bam	reticulata_Male_J042_Yarra_high_chr2_DNA.bam	reticulata_Male_J043_Yarra_high_chr2_DNA.bam	reticulata_Male_J044_Yarra_high_chr2_DNA.bam	reticulata_Male_J051_Quare_low_chr2_DNA.bam	reticulata_Male_J052_Quare_low_chr2_DNA.bam	reticulata_Male_J053_Quare_low_chr2_DNA.bam	reticulata_Male_J054_Quare_low_chr2_DNA.bam	wingei_Female_013_chr2_DNA.bam	wingei_Female_013_chr2_RNA.bam	wingei_Female_014_chr2_DNA.bam	wingei_Female_014_chr2_RNA.bam	wingei_Female_015_chr2_DNA.bam	wingei_Female_015_chr2_RNA.bam	wingei_Male_005_chr2_DNA.bam	wingei_Male_005_chr2_RNA.bam	wingei_Male_006_chr2_DNA.bam	wingei_Male_006_chr2_RNA.bam	wingei_Male_007_chr2_DNA.bam	wingei_Male_007_chr2_RNA.bam
ENSXMAG00000025612	2	21748	28756	+	7009	2189	431	1908	302	2178	428	2299	407	2031	385	2337	448	1464	613	1509	443	1530	532	1486	638	1632	368	1581	513	1435	227	1405	379	1322	709	1308	266	1387	920	1510	724	357	679	580	622	387	398	319	502	580	668	447	697	602	551	478	553	469	466	546	468	383	398	471	490	575	434	349	450	443	471	413	525	455	453	428	470	435	335	398	188	413	392	577	490	507	496	385	476	458	488	602	501	656	597	587
ENSXMAG00000020295	2	33465	36755	+	3291	1980	354	1387	185	1636	286	1640	410	1550	264	1747	386	2454	426	2789	311	2903	441	2553	556	3318	276	2716	363	3621	126	3431	255	2741	340	2984	184	2810	263	2970	315	473	621	839	655	449	487	608	612	754	633	814	921	647	495	731	715	630	735	613	601	476	434	617	455	547	366	378	466	443	487	411	575	510	547	514	505	479	332	404	258	466	401	616	698	348	670	278	634	275	681	899	663	769	724	654
ENSXMAG00000027541	2	70156	74312	-	4157	1075	23	980	14	1134	41	1089	27	1013	20	1284	10	2823	58	2882	51	2832	89	2904	69	3009	82	2886	69	2349	31	2174	40	2029	83	2156	40	2031	66	2045	60	25	1560	59	1636	45	43	38	57	65	1573	38	72	1609	56	32	78	86	49	52	1195	971	990	1285	1204	1298	950	942	1286	1077	1221	1006	1198	1131	1140	1020	1261	1113	895	897	937	1230	1008	1498	1737	39	1569	33	1670	47	1519	64	1778	94	1746	47
ENSXMAG00000002903	2	75241	80261	-	5021	2195	420	1789	220	1827	338	1927	186	1603	374	2129	436	1624	512	1822	761	1854	453	1713	396	2222	301	1966	506	1695	108	1501	158	1117	318	1257	112	1139	375	1144	342	116	484	201	502	163	155	165	178	212	480	232	298	467	223	193	256	403	282	236	302	264	282	384	374	379	317	229	333	345	309	285	367	313	301	308	399	371	285	237	202	310	282	427	362	200	327	298	324	258	300	231	315	210	288	190
ENSXMAG00000024932	2	82449	86408	+	3960	2	0	6	0	2	0	8	0	2	0	3	0	41	1	53	0	39	0	46	0	35	0	31	0	60	0	58	1	60	0	48	0	50	0	50	0	0	55	0	39	0	0	1	0	0	43	0	0	66	0	0	0	1	0	1	38	34	19	36	23	24	25	28	40	30	40	36	35	43	35	31	37	38	25	28	32	54	29	50	72	3	60	0	60	0	84	0	88	1	86	0
ENSXMAG00000025430	2	87027	89312	-	2286	2530	14	2546	10	3860	22	3780	11	3184	24	2776	27	460	4	452	0	404	3	427	0	380	3	359	3	865	1	816	0	743	0	906	0	807	0	776	1	1	719	7	743	2	4	9	1	1	770	5	6	702	3	7	1	12	2	2	529	457	420	530	515	625	496	502	519	503	587	366	591	475	458	484	523	507	359	419	373	500	395	654	772	5	750	4	709	8	755	10	775	13	948	7
ENSXMAG00000011727	2	92360	111377	+	19018	6037	357	5081	203	5719	313	6063	273	5610	411	6246	372	5035	445	5356	326	5415	438	5246	371	6068	269	5636	470	4596	135	3995	217	3591	337	3867	165	3584	253	3515	298	154	1825	270	1850	143	181	207	178	264	1844	273	308	1755	208	250	279	374	302	260	1381	1075	1130	1487	1418	1551	1159	1063	1264	1297	1402	1153	1514	1298	1250	1301	1484	1361	1081	1061	1058	1290	1123	1588	1497	355	1460	476	1544	476	1352	441	1409	478	1429	304
ENSXMAG00000026896	2	162538	165194	-	2657	50	0	51	0	144	0	151	0	145	0	99	0	6	0	18	0	9	0	17	0	12	0	20	0	59	0	84	0	211	0	64	0	277	0	182	0	0	47	0	30	0	0	1	0	0	134	0	0	118	0	0	0	0	1	0	83	48	69	70	198	185	173	152	77	64	53	31	101	58	69	74	62	91	51	113	70	67	111	127	41	1	60	1	39	0	118	3	73	1	90	2
ENSXMAG00000010339	2	192708	196776	-	4069	1317	0	1128	0	1190	2	1201	1	1094	0	1291	0	1024	6	1160	2	1143	43	1009	7	1263	22	1195	12	1299	6	1131	14	944	3	1052	8	993	4	903	6	5	452	3	432	6	5	0	5	1	447	7	6	423	1	2	6	12	4	6	324	265	249	298	274	353	256	251	381	334	284	271	366	317	281	272	332	331	242	249	242	337	317	439	377	27	344	16	350	26	335	28	322	57	286	35
ENSXMAG00000027132	2	207030	215318	+	8289	2638	166	2179	93	2405	137	2474	120	2318	167	2487	109	2378	139	2509	151	2627	141	2459	153	3006	134	2784	135	2904	58	2586	126	2467	108	2416	95	2434	108	2400	124	189	888	262	906	192	206	154	201	246	898	218	336	876	184	242	305	275	294	257	693	516	524	705	641	683	539	521	651	631	702	542	744	651	658	570	774	707	518	577	520	641	575	833	639	181	590	310	615	203	574	256	593	280	623	224
ENSXMAG00000023904	2	213357	214984	-	1628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSXMAG00000009040	2	221993	231250	+	9258	3315	127	2766	67	3042	255	3099	117	2853	77	3274	106	2484	81	2567	93	2567	101	2546	181	3071	90	2629	98	2494	79	2276	98	1972	256	2108	104	1941	194	1968	323	186	936	547	967	148	297	422	277	384	947	665	530	945	391	635	604	468	232	355	653	591	586	711	672	754	618	478	702	639	781	553	761	684	693	624	863	732	542	569	557	704	567	875	825	252	789	120	894	284	716	1169	733	761	651	631
ENSXMAG00000028755	2	231331	239177	+	7847	3045	42	2576	21	2917	45	2952	41	2700	28	3219	39	2016	42	1993	57	2121	69	1872	45	2296	44	2158	74	2230	34	2051	49	1733	93	1716	45	1753	71	1714	78	19	612	66	681	30	24	38	14	46	636	39	66	616	36	72	44	48	29	48	495	392	406	516	438	517	398	395	460	427	426	382	505	462	441	423	584	485	397	403	334	445	437	555	611	21	519	21	592	28	490	43	485	60	509	71
ENSXMAG00000009101	2	239626	253792	-	14167	4330	1310	3611	1189	3835	3182	3923	2913	3752	1655	4365	1110	3401	3630	3971	2170	4013	4582	3683	4315	4597	2453	4225	2904	3224	767	2717	2373	2335	1898	2461	1527	2203	1327	2296	2388	2643	1094	4030	1131	3042	2362	2741	3320	2965	1130	3242	3736	1187	4099	3969	3670	3055	3108	3385	821	704	747	859	818	878	675	589	819	791	880	693	901	844	813	793	972	817	620	658	679	829	690	1085	693	1425	636	1483	773	1522	556	1779	664	2238	571	1826
ENSXMAG00000024919	2	250134	252617	+	2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSXMAG00000012014	2	258477	263317	+	4841	3123	357	2468	223	2631	255	2741	193	2614	343	2862	424	2333	148	2563	80	2619	154	2329	88	3052	75	2775	112	2527	246	2313	141	2036	282	1999	208	1650	256	1771	246	146	646	249	641	194	105	190	107	169	645	214	216	655	244	330	148	248	352	219	517	408	383	567	481	532	368	386	464	445	500	374	567	484	466	498	591	529	408	398	357	437	381	544	607	178	495	201	566	164	482	341	513	319	447	145
ENSXMAG00000011966	2	270752	300822	+	30071	11849	548	10070	393	10534	1037	10830	988	10311	615	11704	413	8786	972	9141	510	9306	1332	9233	1521	10417	697	9813	760	9748	277	8764	497	7431	720	7783	361	7674	483	7828	541	420	3957	653	4176	502	268	594	507	849	4126	743	817	3916	810	952	621	637	1011	584	2748	2329	2322	3154	2960	3167	2437	2332	3090	2838	3079	2492	2960	2888	2758	2605	3275	3003	2204	2325	2168	2865	2529	3641	3577	830	3470	360	3653	548	3363	846	3527	1143	3587	860
ENSXMAG00000021268	2	300667	306164	+	5498	1253	0	1025	0	1059	0	1098	0	948	0	1088	1	863	6	1023	0	1023	2	966	3	1292	2	1024	1	816	2	710	8	601	17	589	10	555	8	615	5	0	295	2	334	1	0	0	0	1	343	0	0	265	1	0	0	0	0	0	216	150	192	225	196	231	178	166	227	207	223	178	257	191	204	217	265	245	175	184	148	206	183	283	186	3	161	1	164	5	164	5	172	2	197	1
ENSXMAG00000013018	2	308147	310121	-	1975	1228	29	1102	30	1055	37	1170	46	1038	42	1237	26	842	108	890	81	932	88	877	113	1097	94	1008	125	727	11	607	20	564	58	549	11	493	31	518	39	9	229	38	269	22	24	16	18	30	276	20	41	240	26	36	28	41	28	34	178	169	164	210	185	185	158	131	166	162	180	146	175	184	170	167	218	210	168	176	159	173	158	210	181	11	184	11	175	21	164	38	144	40	133	40
